variant,test_month,train_mode,top_n,band_rule,min_train_bets,tracks,worst_band_train,worst_band_train_pnl,band_excluded,test_bets,test_pnl,test_max_dd
mode=expanding|topN=5|band=exclude_worst_if_negative|minbets=1000,2025-08,expanding,5,exclude_worst_if_negative,1000,"Romford,Harlow,Towcester,Hove,Swindon",10-12,4129.127755788788,,2497,-46.68895649999999,-144.04259973
mode=expanding|topN=5|band=exclude_worst_if_negative|minbets=1000,2025-09,expanding,5,exclude_worst_if_negative,1000,"Romford,Harlow,Towcester,Hove,Swindon",10-12,3918.771126098787,,1196,-95.93134625000002,-161.94681032
mode=expanding|topN=5|band=exclude_worst_if_negative|minbets=1000,2025-10,expanding,5,exclude_worst_if_negative,1000,"Romford,Harlow,Towcester,Hove,Swindon",10-12,3858.309553738787,,1125,-245.42735120999998,-211.33070772999997
mode=expanding|topN=5|band=exclude_worst_if_negative|minbets=1000,2025-11,expanding,5,exclude_worst_if_negative,1000,"Romford,Harlow,Towcester,Hove,Swindon",10-12,3823.332179668788,,912,21.96427167999998,-79.47811829
mode=expanding|topN=5|band=exclude_worst_if_negative|minbets=1000,2025-12,expanding,5,exclude_worst_if_negative,1000,"Romford,Harlow,Towcester,Hove,Swindon",10-12,3844.4501126787873,,1088,49.29211999000001,-71.7446583
mode=expanding|topN=5|band=exclude_worst_if_negative|minbets=1000,2026-01,expanding,5,exclude_worst_if_negative,1000,"Romford,Harlow,Towcester,Hove,Swindon",10-12,3847.2597255187875,,990,80.57891298999999,-65.68489982
mode=expanding|topN=5|band=exclude_worst_if_negative|minbets=1000,2026-02,expanding,5,exclude_worst_if_negative,1000,"Romford,Harlow,Towcester,Hove,Swindon",10-12,3953.300276148788,,962,222.22550532999998,-22.0
mode=rolling_12m|topN=2|band=none|minbets=200,2022-01,rolling_12m,2,none,200,"Perry Barr,Sunderland",15-20,267.8925991026166,,1088,-239.9901493816388,-299.41703602609516
mode=rolling_12m|topN=2|band=none|minbets=200,2022-02,rolling_12m,2,none,200,"Perry Barr,Towcester",15-20,435.24300895330657,,1082,211.65320637776045,-108.56285451949776
mode=rolling_12m|topN=2|band=none|minbets=200,2022-03,rolling_12m,2,none,200,"Perry Barr,Towcester",15-20,467.8294011569504,,1288,-201.67376210283123,-197.50248975866563
mode=rolling_12m|topN=2|band=none|minbets=200,2022-04,rolling_12m,2,none,200,"Perry Barr,Towcester",15-20,305.53117115881327,,1194,44.61093490737866,-144.4836942602624
mode=rolling_12m|topN=2|band=none|minbets=200,2022-05,rolling_12m,2,none,200,"Towcester,Harlow",12-15,355.1087035068158,,1164,57.93704731187838,-177.31520644127949
mode=rolling_12m|topN=2|band=none|minbets=200,2022-06,rolling_12m,2,none,200,"Towcester,Perry Barr",15-20,158.98378343941752,,1222,-142.9324766316847,-311.44177677081535
mode=rolling_12m|topN=2|band=none|minbets=200,2022-07,rolling_12m,2,none,200,"Harlow,Towcester",12-15,74.70587874711549,,1144,78.3853407915654,-110.0
mode=rolling_12m|topN=2|band=none|minbets=200,2022-08,rolling_12m,2,none,200,"Harlow,Romford",12-15,174.423910925596,,1298,174.37294086232995,-231.8349898997276
mode=rolling_12m|topN=2|band=none|minbets=200,2022-09,rolling_12m,2,none,200,"Harlow,Romford",12-15,198.09051091633484,,1204,25.557326307164175,-181.582801512
mode=rolling_12m|topN=2|band=none|minbets=200,2022-10,rolling_12m,2,none,200,"Harlow,Romford",12-15,237.58513531079663,,1542,130.41233521022139,-65.00249930767808
mode=rolling_12m|topN=2|band=none|minbets=200,2022-11,rolling_12m,2,none,200,"Harlow,Towcester",10-12,403.56497404515005,,1104,134.18763271293233,-95.9108984358346
mode=rolling_12m|topN=2|band=none|minbets=200,2022-12,rolling_12m,2,none,200,"Harlow,Romford",12-15,155.8895262552408,,1282,114.38600875641573,-46.0
mode=rolling_12m|topN=2|band=none|minbets=200,2023-01,rolling_12m,2,none,200,"Harlow,Towcester",10-12,371.0547617770169,,1018,-17.93549538739674,-106.34591576926624
mode=rolling_12m|topN=2|band=none|minbets=200,2023-02,rolling_12m,2,none,200,"Harlow,Towcester",10-12,374.94261704412696,,964,64.07320202440792,-91.54254574329507
mode=rolling_12m|topN=2|band=none|minbets=200,2023-03,rolling_12m,2,none,200,"Harlow,Towcester",10-12,105.5620568649309,,1208,74.21716969999997,-119.71788782000002
mode=rolling_12m|topN=2|band=none|minbets=200,2023-04,rolling_12m,2,none,200,"Harlow,Towcester",10-12,293.3023329306205,,1256,-18.144289759999992,-229.75857686
mode=rolling_12m|topN=2|band=none|minbets=200,2023-05,rolling_12m,2,none,200,"Monmore,Harlow",12-15,122.6949685823104,,1682,-37.14762822000001,-161.54652212
mode=rolling_12m|topN=2|band=none|minbets=200,2023-06,rolling_12m,2,none,200,"Monmore,Harlow",12-15,148.5167346432399,,1472,-186.26743464,-209.83244362
mode=rolling_12m|topN=2|band=none|minbets=200,2023-07,rolling_12m,2,none,200,"Towcester,Harlow",10-12,217.8400781428453,,1170,0.4824164800000048,-127.83846944
mode=rolling_12m|topN=2|band=none|minbets=200,2023-08,rolling_12m,2,none,200,"Towcester,Romford",10-12,325.0894639831837,,880,-0.8706206600000002,-120.80444875999999
mode=rolling_12m|topN=2|band=none|minbets=200,2023-09,rolling_12m,2,none,200,"Towcester,Monmore",10-12,158.87561564278712,,1144,-262.63454272,-378.2475835
mode=rolling_12m|topN=2|band=none|minbets=200,2023-10,rolling_12m,2,none,200,"Towcester,Romford",10-12,215.8121121666317,,1004,97.09442806,-105.11656148
mode=rolling_12m|topN=2|band=none|minbets=200,2023-11,rolling_12m,2,none,200,"Towcester,Romford",10-12,-42.6962804595222,,924,90.87306101999998,-130.0
mode=rolling_12m|topN=2|band=none|minbets=200,2023-12,rolling_12m,2,none,200,"Swindon,Romford",10-12,329.14091977452733,,1136,-380.24279998000003,-392.08992798
mode=rolling_12m|topN=2|band=none|minbets=200,2024-01,rolling_12m,2,none,200,"Swindon,Yarmouth",15-20,457.6913916284117,,890,135.55774046,-58.0
mode=rolling_12m|topN=2|band=none|minbets=200,2024-02,rolling_12m,2,none,200,"Yarmouth,Romford",10-12,246.20440289430005,,944,112.02843754,-54.954251
mode=rolling_12m|topN=2|band=none|minbets=200,2024-03,rolling_12m,2,none,200,"Yarmouth,Romford",10-12,235.86116654,,1166,-37.43115415999999,-138.48423333999997
mode=rolling_12m|topN=2|band=none|minbets=200,2024-04,rolling_12m,2,none,200,"Yarmouth,Romford",10-12,243.89467317999998,,886,51.83893252000002,-182.08407522
mode=rolling_12m|topN=2|band=none|minbets=200,2024-05,rolling_12m,2,none,200,"Yarmouth,Romford",10-12,239.05418992,,982,19.980770059999955,-113.71142820000001
mode=rolling_12m|topN=2|band=none|minbets=200,2024-06,rolling_12m,2,none,200,"Romford,Yarmouth",10-12,246.17885614,,970,369.28107588,-96.0
mode=rolling_12m|topN=2|band=none|minbets=200,2024-07,rolling_12m,2,none,200,"Romford,Yarmouth",15-20,36.603130320000105,,948,84.36517132,-142.15064356
mode=rolling_12m|topN=2|band=none|minbets=200,2024-08,rolling_12m,2,none,200,"Romford,Nottingham",15-20,-120.33828742,,1088,195.58314902,-156.36071782
mode=rolling_12m|topN=2|band=none|minbets=200,2024-09,rolling_12m,2,none,200,"Romford,Nottingham",15-20,67.77684618000008,,1062,-268.47993152000004,-332.8439038000001
mode=rolling_12m|topN=2|band=none|minbets=200,2024-10,rolling_12m,2,none,200,"Romford,Newcastle",15-20,-32.0498044,,1092,13.005981879999993,-99.67981168
mode=rolling_12m|topN=2|band=none|minbets=200,2024-11,rolling_12m,2,none,200,"Romford,Nottingham",15-20,207.34711212000005,,942,-70.85980106000001,-162.9875221
mode=rolling_12m|topN=2|band=none|minbets=200,2024-12,rolling_12m,2,none,200,"Romford,Nottingham",15-20,70.61266930000002,,1010,-124.49296112000002,-201.20195006
mode=rolling_12m|topN=2|band=none|minbets=200,2025-01,rolling_12m,2,none,200,"Romford,Sheffield",15-20,365.30071653999994,,950,152.43863457999998,-108.98567716
mode=rolling_12m|topN=2|band=none|minbets=200,2025-02,rolling_12m,2,none,200,"Romford,Nottingham",15-20,266.47577614,,1026,27.691594019999997,-189.3058742
mode=rolling_12m|topN=2|band=none|minbets=200,2025-03,rolling_12m,2,none,200,"Romford,Kinsley",15-20,234.46383429999997,,1084,-220.43460674000002,-413.38170972
mode=rolling_12m|topN=2|band=none|minbets=200,2025-04,rolling_12m,2,none,200,"Romford,Nottingham",12-15,318.68780133999996,,1172,-27.673544639999996,-123.75234183999999
mode=rolling_12m|topN=2|band=none|minbets=200,2025-05,rolling_12m,2,none,200,"Romford,Swindon",15-20,228.66123011999997,,1132,5.973237059999988,-272.12659048
mode=rolling_12m|topN=2|band=none|minbets=200,2025-06,rolling_12m,2,none,200,"Romford,Towcester",12-15,51.011283000000006,,1116,234.56949740000002,-29.769490899999994
mode=rolling_12m|topN=2|band=none|minbets=200,2025-07,rolling_12m,2,none,200,"Towcester,Romford",12-15,1.2929680400000052,,1170,-176.51290604000002,-262.21906902
mode=rolling_12m|topN=2|band=none|minbets=200,2025-08,rolling_12m,2,none,200,"Towcester,Hove",12-15,296.81177692,,962,-47.060512179999996,-59.16
mode=rolling_12m|topN=2|band=none|minbets=200,2025-09,rolling_12m,2,none,200,"Towcester,Hove",10-12,281.27642855,,433,-12.759119110000007,-58.943943340000004
mode=rolling_12m|topN=2|band=none|minbets=200,2025-10,rolling_12m,2,none,200,"Towcester,Hove",10-12,59.044608359999984,,377,-151.63890205,-141.64612490000002
mode=rolling_12m|topN=2|band=none|minbets=200,2025-11,rolling_12m,2,none,200,"Towcester,Hove",10-12,132.84596099000004,,286,68.25471198000001,-67.0
mode=rolling_12m|topN=2|band=none|minbets=200,2025-12,rolling_12m,2,none,200,"Towcester,Hove",10-12,103.34739034,,398,48.01850073999999,-36.37042243000001
mode=rolling_12m|topN=2|band=none|minbets=200,2026-01,rolling_12m,2,none,200,"Towcester,Hove",10-12,-75.70049642000001,,435,21.847716229999996,-52.59332897000001
mode=rolling_12m|topN=2|band=none|minbets=200,2026-02,rolling_12m,2,none,200,"Towcester,Hove",10-12,3.506036630000011,,436,41.969935969999995,-35.55405883
mode=rolling_12m|topN=2|band=none|minbets=500,2022-01,rolling_12m,2,none,500,"Perry Barr,Sunderland",15-20,267.8925991026166,,1088,-239.9901493816388,-299.41703602609516
mode=rolling_12m|topN=2|band=none|minbets=500,2022-02,rolling_12m,2,none,500,"Perry Barr,Towcester",15-20,435.24300895330657,,1082,211.65320637776045,-108.56285451949776
mode=rolling_12m|topN=2|band=none|minbets=500,2022-03,rolling_12m,2,none,500,"Perry Barr,Towcester",15-20,467.8294011569504,,1288,-201.67376210283123,-197.50248975866563
mode=rolling_12m|topN=2|band=none|minbets=500,2022-04,rolling_12m,2,none,500,"Perry Barr,Towcester",15-20,305.53117115881327,,1194,44.61093490737866,-144.4836942602624
mode=rolling_12m|topN=2|band=none|minbets=500,2022-05,rolling_12m,2,none,500,"Towcester,Harlow",12-15,355.1087035068158,,1164,57.93704731187838,-177.31520644127949
mode=rolling_12m|topN=2|band=none|minbets=500,2022-06,rolling_12m,2,none,500,"Towcester,Perry Barr",15-20,158.98378343941752,,1222,-142.9324766316847,-311.44177677081535
mode=rolling_12m|topN=2|band=none|minbets=500,2022-07,rolling_12m,2,none,500,"Harlow,Towcester",12-15,74.70587874711549,,1144,78.3853407915654,-110.0
mode=rolling_12m|topN=2|band=none|minbets=500,2022-08,rolling_12m,2,none,500,"Harlow,Romford",12-15,174.423910925596,,1298,174.37294086232995,-231.8349898997276
mode=rolling_12m|topN=2|band=none|minbets=500,2022-09,rolling_12m,2,none,500,"Harlow,Romford",12-15,198.09051091633484,,1204,25.557326307164175,-181.582801512
mode=rolling_12m|topN=2|band=none|minbets=500,2022-10,rolling_12m,2,none,500,"Harlow,Romford",12-15,237.58513531079663,,1542,130.41233521022139,-65.00249930767808
mode=rolling_12m|topN=2|band=none|minbets=500,2022-11,rolling_12m,2,none,500,"Harlow,Towcester",10-12,403.56497404515005,,1104,134.18763271293233,-95.9108984358346
mode=rolling_12m|topN=2|band=none|minbets=500,2022-12,rolling_12m,2,none,500,"Harlow,Romford",12-15,155.8895262552408,,1282,114.38600875641573,-46.0
mode=rolling_12m|topN=2|band=none|minbets=500,2023-01,rolling_12m,2,none,500,"Harlow,Towcester",10-12,371.0547617770169,,1018,-17.93549538739674,-106.34591576926624
mode=rolling_12m|topN=2|band=none|minbets=500,2023-02,rolling_12m,2,none,500,"Harlow,Towcester",10-12,374.94261704412696,,964,64.07320202440792,-91.54254574329507
mode=rolling_12m|topN=2|band=none|minbets=500,2023-03,rolling_12m,2,none,500,"Harlow,Towcester",10-12,105.5620568649309,,1208,74.21716969999997,-119.71788782000002
mode=rolling_12m|topN=2|band=none|minbets=500,2023-04,rolling_12m,2,none,500,"Harlow,Towcester",10-12,293.3023329306205,,1256,-18.144289759999992,-229.75857686
mode=rolling_12m|topN=2|band=none|minbets=500,2023-05,rolling_12m,2,none,500,"Monmore,Harlow",12-15,122.6949685823104,,1682,-37.14762822000001,-161.54652212
mode=rolling_12m|topN=2|band=none|minbets=500,2023-06,rolling_12m,2,none,500,"Monmore,Harlow",12-15,148.5167346432399,,1472,-186.26743464,-209.83244362
mode=rolling_12m|topN=2|band=none|minbets=500,2023-07,rolling_12m,2,none,500,"Towcester,Harlow",10-12,217.8400781428453,,1170,0.4824164800000048,-127.83846944
mode=rolling_12m|topN=2|band=none|minbets=500,2023-08,rolling_12m,2,none,500,"Towcester,Romford",10-12,325.0894639831837,,880,-0.8706206600000002,-120.80444875999999
mode=rolling_12m|topN=2|band=none|minbets=500,2023-09,rolling_12m,2,none,500,"Towcester,Monmore",10-12,158.87561564278712,,1144,-262.63454272,-378.2475835
mode=rolling_12m|topN=2|band=none|minbets=500,2023-10,rolling_12m,2,none,500,"Towcester,Romford",10-12,215.8121121666317,,1004,97.09442806,-105.11656148
mode=rolling_12m|topN=2|band=none|minbets=500,2023-11,rolling_12m,2,none,500,"Towcester,Romford",10-12,-42.6962804595222,,924,90.87306101999998,-130.0
mode=rolling_12m|topN=2|band=none|minbets=500,2023-12,rolling_12m,2,none,500,"Swindon,Romford",10-12,329.14091977452733,,1136,-380.24279998000003,-392.08992798
mode=rolling_12m|topN=2|band=none|minbets=500,2024-01,rolling_12m,2,none,500,"Swindon,Yarmouth",15-20,457.6913916284117,,890,135.55774046,-58.0
mode=rolling_12m|topN=2|band=none|minbets=500,2024-02,rolling_12m,2,none,500,"Yarmouth,Romford",10-12,246.20440289430005,,944,112.02843754,-54.954251
mode=rolling_12m|topN=2|band=none|minbets=500,2024-03,rolling_12m,2,none,500,"Yarmouth,Romford",10-12,235.86116654,,1166,-37.43115415999999,-138.48423333999997
mode=rolling_12m|topN=2|band=none|minbets=500,2024-04,rolling_12m,2,none,500,"Yarmouth,Romford",10-12,243.89467317999998,,886,51.83893252000002,-182.08407522
mode=rolling_12m|topN=2|band=none|minbets=500,2024-05,rolling_12m,2,none,500,"Yarmouth,Romford",10-12,239.05418992,,982,19.980770059999955,-113.71142820000001
mode=rolling_12m|topN=2|band=none|minbets=500,2024-06,rolling_12m,2,none,500,"Romford,Yarmouth",10-12,246.17885614,,970,369.28107588,-96.0
mode=rolling_12m|topN=2|band=none|minbets=500,2024-07,rolling_12m,2,none,500,"Romford,Yarmouth",15-20,36.603130320000105,,948,84.36517132,-142.15064356
mode=rolling_12m|topN=2|band=none|minbets=500,2024-08,rolling_12m,2,none,500,"Romford,Nottingham",15-20,-120.33828742,,1088,195.58314902,-156.36071782
mode=rolling_12m|topN=2|band=none|minbets=500,2024-09,rolling_12m,2,none,500,"Romford,Nottingham",15-20,67.77684618000008,,1062,-268.47993152000004,-332.8439038000001
mode=rolling_12m|topN=2|band=none|minbets=500,2024-10,rolling_12m,2,none,500,"Romford,Newcastle",15-20,-32.0498044,,1092,13.005981879999993,-99.67981168
mode=rolling_12m|topN=2|band=none|minbets=500,2024-11,rolling_12m,2,none,500,"Romford,Nottingham",15-20,207.34711212000005,,942,-70.85980106000001,-162.9875221
mode=rolling_12m|topN=2|band=none|minbets=500,2024-12,rolling_12m,2,none,500,"Romford,Nottingham",15-20,70.61266930000002,,1010,-124.49296112000002,-201.20195006
mode=rolling_12m|topN=2|band=none|minbets=500,2025-01,rolling_12m,2,none,500,"Romford,Sheffield",15-20,365.30071653999994,,950,152.43863457999998,-108.98567716
mode=rolling_12m|topN=2|band=none|minbets=500,2025-02,rolling_12m,2,none,500,"Romford,Nottingham",15-20,266.47577614,,1026,27.691594019999997,-189.3058742
mode=rolling_12m|topN=2|band=none|minbets=500,2025-03,rolling_12m,2,none,500,"Romford,Kinsley",15-20,234.46383429999997,,1084,-220.43460674000002,-413.38170972
mode=rolling_12m|topN=2|band=none|minbets=500,2025-04,rolling_12m,2,none,500,"Romford,Nottingham",12-15,318.68780133999996,,1172,-27.673544639999996,-123.75234183999999
mode=rolling_12m|topN=2|band=none|minbets=500,2025-05,rolling_12m,2,none,500,"Romford,Swindon",15-20,228.66123011999997,,1132,5.973237059999988,-272.12659048
mode=rolling_12m|topN=2|band=none|minbets=500,2025-06,rolling_12m,2,none,500,"Romford,Towcester",12-15,51.011283000000006,,1116,234.56949740000002,-29.769490899999994
mode=rolling_12m|topN=2|band=none|minbets=500,2025-07,rolling_12m,2,none,500,"Towcester,Romford",12-15,1.2929680400000052,,1170,-176.51290604000002,-262.21906902
mode=rolling_12m|topN=2|band=none|minbets=500,2025-08,rolling_12m,2,none,500,"Towcester,Hove",12-15,296.81177692,,962,-47.060512179999996,-59.16
mode=rolling_12m|topN=2|band=none|minbets=500,2025-09,rolling_12m,2,none,500,"Towcester,Hove",10-12,281.27642855,,433,-12.759119110000007,-58.943943340000004
mode=rolling_12m|topN=2|band=none|minbets=500,2025-10,rolling_12m,2,none,500,"Towcester,Hove",10-12,59.044608359999984,,377,-151.63890205,-141.64612490000002
mode=rolling_12m|topN=2|band=none|minbets=500,2025-11,rolling_12m,2,none,500,"Towcester,Hove",10-12,132.84596099000004,,286,68.25471198000001,-67.0
mode=rolling_12m|topN=2|band=none|minbets=500,2025-12,rolling_12m,2,none,500,"Towcester,Hove",10-12,103.34739034,,398,48.01850073999999,-36.37042243000001
mode=rolling_12m|topN=2|band=none|minbets=500,2026-01,rolling_12m,2,none,500,"Towcester,Hove",10-12,-75.70049642000001,,435,21.847716229999996,-52.59332897000001
mode=rolling_12m|topN=2|band=none|minbets=500,2026-02,rolling_12m,2,none,500,"Towcester,Hove",10-12,3.506036630000011,,436,41.969935969999995,-35.55405883
mode=rolling_12m|topN=2|band=none|minbets=1000,2022-01,rolling_12m,2,none,1000,"Perry Barr,Sunderland",15-20,267.8925991026166,,1088,-239.9901493816388,-299.41703602609516
mode=rolling_12m|topN=2|band=none|minbets=1000,2022-02,rolling_12m,2,none,1000,"Perry Barr,Towcester",15-20,435.24300895330657,,1082,211.65320637776045,-108.56285451949776
mode=rolling_12m|topN=2|band=none|minbets=1000,2022-03,rolling_12m,2,none,1000,"Perry Barr,Towcester",15-20,467.8294011569504,,1288,-201.67376210283123,-197.50248975866563
mode=rolling_12m|topN=2|band=none|minbets=1000,2022-04,rolling_12m,2,none,1000,"Perry Barr,Towcester",15-20,305.53117115881327,,1194,44.61093490737866,-144.4836942602624
mode=rolling_12m|topN=2|band=none|minbets=1000,2022-05,rolling_12m,2,none,1000,"Towcester,Harlow",12-15,355.1087035068158,,1164,57.93704731187838,-177.31520644127949
